Value	Sample	TerminalTaxa
166	MP_E1501_RC0083	Fidelibacterota
16	MP_E1501_RC0083	Acidobacterium sp_ SCGC AAA007_P13
465	MP_E1501_RC0083	Skeletonema
252	MP_E1501_RC0083	Planctomycetia
257	MP_E1501_RC0083	Anaerobacaceae
131	MP_E1501_RC0083	Eionea
7	MP_E1501_RC0083	Acidobacterium sp_ SCGC AAA007_N14
65	MP_E1501_RC0083	Nitrospina sp_ SCGC AAA288_C20
97	MP_E1501_RC0083	Methanobacteriota
66	MP_E1501_RC0083	Candidatus Uhrbacteria
10	MP_E1501_RC0083	Acidobacteriota
5	MP_E1501_RC0083	Arcobacteraceae
74	MP_E1501_RC0083	Psychrobium sp_ HaHa3146
8	MP_E1501_RC0083	Sulfurimonas aquatica
3	MP_E1501_RC0083	Candidatus Peregrinibacteria
247	MP_E1501_RC0083	Eubacteriales
12	MP_E1501_RC0083	Sulfurimonas sp_
14	MP_E1501_RC0083	Candidatus Parcubacteria
2	MP_E1501_RC0083	Candidatus Spechtiibacteriota
47	MP_E1501_RC0083	Thalassospiraceae
145	MP_E1501_RC0083	Candidatus Hydrogenedentota
36237	MP_E1501_RC0083	Lipariscus nanus
9	MP_E1501_RC0083	Candidatus Peribacteria
7	MP_E1501_RC0083	Calditrichales
6	MP_E1501_RC0083	Myxococcia
4	MP_E1501_RC0083	Thalassoglobus polymorphus
2	MP_E1501_RC0083	Wenzhouxiangellaceae
62	MP_E1501_RC0083	Chaetoceros gelidus
49	MP_E1501_RC0083	Candidatus Scalindua brodae
82	MP_E1501_RC0083	Candidatus Thiodiazotropha endolucinida
44	MP_E1501_RC0083	Nodosilineales
39530	MP_E1502_RC0083	Gadus
3386	MP_E1502_RC0083	Unknown
21127	MP_E1502_RC0083	Bacteria
319	MP_E1502_RC0083	Psychromonas
91	MP_E1502_RC0083	Elphidium aculeatum
147	MP_E1502_RC0083	Planctomycetaceae
2565	MP_E1502_RC0083	Gammaproteobacteria
3833	MP_E1502_RC0083	Eukaryota
22	MP_E1502_RC0083	Candidatus Campbellbacteria
28	MP_E1502_RC0083	Gadus chalcogrammus
151	MP_E1502_RC0083	Chaetoceros sp_
90	MP_E1502_RC0083	Actinocyclus
728	MP_E1502_RC0083	Oceanospirillales
28352	MP_E1502_RC0083	Leuroglossus schmidti
97	MP_E1502_RC0083	Thalassiosira sp_
1964	MP_E1502_RC0083	Alphaproteobacteria
105	MP_E1502_RC0083	Bacillariophyta
14	MP_E1502_RC0083	Rhizosoleniaceae
181313	MP_E1502_RC0083	Clupea pallasii
32136	MP_E1502_RC0083	Planctomycetota
21	MP_E1502_RC0083	Pseudo_nitzschia sp_ RCC2006
21	MP_E1502_RC0083	Stephanopyxis
39	MP_E1502_RC0083	Shewanella sp_ J327
3211	MP_E1502_RC0083	Homo sapiens
103	MP_E1502_RC0083	Triparmaceae
6	MP_E1502_RC0083	Candidatus Vogeliibacteriota
58	MP_E1502_RC0083	Rotaliida
60	MP_E1502_RC0083	Candidatus Azambacteria
343	MP_E1502_RC0083	Candidatus Nomurabacteria
6	MP_E1502_RC0083	Pseudoalteromonas
30	MP_E1502_RC0083	Chaetoceros
2185	MP_E1502_RC0083	Pyramimonadales
1	MP_E1502_RC0083	Triparma laevis
170	MP_E1502_RC0083	Agarivorans
34	MP_E1502_RC0083	Candidatus Kaiserbacteria
136	MP_E1502_RC0083	Thalassionema sp_ CCMP1100
499	MP_E1502_RC0083	Pseudo_nitzschia
49	MP_E1502_RC0083	Alteromonadales
335	MP_E1502_RC0083	Psychrobium
254	MP_E1502_RC0083	Florenciella
90	MP_E1502_RC0083	Chaetoceros costatus
175	MP_E1502_RC0083	Shewanella
3	MP_E1502_RC0083	Triparma strigata
12	MP_E1502_RC0083	Cryptophyceae
1	MP_E1502_RC0083	Dictyocha speculum
91	MP_E1502_RC0083	Bolidophyceae
8	MP_E1502_RC0083	Pelagomonadales
350	MP_E1502_RC0083	Bolidomonas
35	MP_E1502_RC0083	Deltaproteobacteria
9	MP_E1502_RC0083	Meringosphaera mediterranea
17	MP_E1502_RC0083	Nephroselmis pyriformis
17	MP_E1502_RC0083	Amylibacter
39	MP_E1502_RC0083	Pyrenomonadales
4	MP_E1502_RC0083	Aureococcus anophagefferens
877	MP_E1502_RC0083	Pirellulaceae
100	MP_E1502_RC0083	Rhodobacterales
9	MP_E1502_RC0083	Methylococcaceae
173	MP_E1502_RC0083	Dictyochophyceae
8	MP_E1502_RC0083	Picozoa
42	MP_E1502_RC0083	Sulfurimonas sp_ MA01
5	MP_E1502_RC0083	Stichaeidae
113	MP_E1502_RC0083	Fibrobacterales
95	MP_E1502_RC0083	Pseudopedinella
189	MP_E1502_RC0083	Nitrospina sp_ SCGC AAA288_O16
2	MP_E1502_RC0083	Thiotrichales
1	MP_E1502_RC0083	Elphidium excavatum
538	MP_E1502_RC0083	Nitrospina sp_ SCGC AAA003_C16
31786	MP_E1502_RC0083	Lycodapus mandibularis
2	MP_E1502_RC0083	Desulfarculaceae
4	MP_E1502_RC0083	Myxococcales
1196	MP_E1502_RC0083	Nitrospina sp_ SCGC AAA003_A14
4	MP_E1502_RC0083	Adhaeretor
62691	MP_E1502_RC0083	Pleuronectidae
166	MP_E1502_RC0083	Candidatus Accumulibacter phosphatis
5	MP_E1502_RC0083	Telonemida
707	MP_E1502_RC0083	Hemiselmis cryptochromatica
269	MP_E1502_RC0083	Rhizosolenia sp_
86	MP_E1502_RC0083	Chloroflexota
13	MP_E1502_RC0083	Tissierellia
1468	MP_E1502_RC0083	Nitrospinaceae
12	MP_E1502_RC0083	Nitrospina sp_ SCGC AAA003_G17
764	MP_E1502_RC0083	Nitrospina sp_ SCGC AAA001_J21
103	MP_E1502_RC0083	Nitrospina
192	MP_E1502_RC0083	Candidatus Nitromaritima sp_ SCGC AAA288_L16
1	MP_E1502_RC0083	Candidatus Paceibacterota
35	MP_E1502_RC0083	Fidelibacterota
2	MP_E1502_RC0083	Rhodothermales
285	MP_E1502_RC0083	Planctomycetia
12	MP_E1502_RC0083	Environmental Unknown
7	MP_E1502_RC0083	Verrucomicrobiota
40	MP_E1502_RC0083	Methanobacteriota
1	MP_E1502_RC0083	Gemmatimonadota
56	MP_E1502_RC0083	Nitrosomonadaceae
86	MP_E1502_RC0083	Holosporales
10	MP_E1502_RC0083	Eucampia zodiacus
1	MP_E1502_RC0083	Chrysochromulina
2	MP_E1502_RC0083	Candidatus Uhrbacteria
7	MP_E1502_RC0083	Ectothiorhodospiraceae
20	MP_E1502_RC0083	Rhodovibrionaceae
1	MP_E1502_RC0083	Synechococcus
104	MP_E1502_RC0083	Pseudopedinella__f
2	MP_E1502_RC0083	Candidatus Peregrinibacteria
2	MP_E1502_RC0083	Chaetoceros calcitrans
2	MP_E1502_RC0083	Nannocystaceae
224	MP_E1502_RC0083	Emcibacter sp_
3	MP_E1502_RC0083	Rhodospirillales
4	MP_E1502_RC0083	Sulfurimonas sp_
535	MP_E1502_RC0083	Phocoenoides dalli
202	MP_E1502_RC0083	Legionellales
1	MP_E1502_RC0083	Halobacteriovoraceae
3	MP_E1502_RC0083	Saccharospirillaceae
28748	MP_E1502_RC0083	Zaprora silenus
231	MP_E1502_RC0083	Glyptocephalus
181	MP_E1502_RC0083	Bacteriovorax
1	MP_E1502_RC0083	Candidatus Marimicrobium litorale
2	MP_E1502_RC0083	Lycodes polaris
563	MP_E1503_RC0083	Unknown
2742	MP_E1503_RC0083	Bacteria
1	MP_E1503_RC0083	Corethron pennatum
29	MP_E1503_RC0083	Psychromonas
1331	MP_E1503_RC0083	Elphidium aculeatum
23	MP_E1503_RC0083	Planctomycetaceae
6	MP_E1503_RC0083	Gammaproteobacteria
28	MP_E1503_RC0083	Hemiaulales
15877	MP_E1503_RC0083	Eukaryota
433	MP_E1503_RC0083	Candidatus Campbellbacteria
920	MP_E1503_RC0083	Virgulinella fragilis
3	MP_E1503_RC0083	Proboscia
31090	MP_E1503_RC0083	Chaetoceros sp_
2	MP_E1503_RC0083	Actinocyclus
19	MP_E1503_RC0083	Oceanospirillales
133	MP_E1503_RC0083	Thalassiosira sp_
1	MP_E1503_RC0083	Planoglabratella opercularis
20	MP_E1503_RC0083	Alphaproteobacteria
120	MP_E1503_RC0083	Teleaulax acuta
2860	MP_E1503_RC0083	Bacillariophyta
95	MP_E1503_RC0083	Rhizosoleniaceae
780	MP_E1503_RC0083	Planctomycetota
24	MP_E1503_RC0083	Pseudo_nitzschia sp_ RCC2006
62	MP_E1503_RC0083	Homo sapiens
2	MP_E1503_RC0083	Thalassiosiraceae
2	MP_E1503_RC0083	Triparmaceae
155	MP_E1503_RC0083	Candidatus Azambacteria
876	MP_E1503_RC0083	Candidatus Nomurabacteria
34	MP_E1503_RC0083	Chaetocerotales
85	MP_E1503_RC0083	Chaetoceros
11	MP_E1503_RC0083	Pythiaceae
5	MP_E1503_RC0083	Psychrobium conchae
4	MP_E1503_RC0083	Bolidomonas mediterranea
2	MP_E1503_RC0083	Eleginus gracilis
1	MP_E1503_RC0083	Candidatus Kaiserbacteria
1	MP_E1503_RC0083	Bacillariophyceae
820	MP_E1503_RC0083	Thalassionema sp_ CCMP1100
1179	MP_E1503_RC0083	Pseudo_nitzschia
126	MP_E1503_RC0083	Florenciella
86	MP_E1503_RC0083	Chaetoceros costatus
12	MP_E1503_RC0083	Triparma strigata
916	MP_E1503_RC0083	Cryptophyceae
67	MP_E1503_RC0083	Chaetocerotaceae
46	MP_E1503_RC0083	Dictyocha speculum
632	MP_E1503_RC0083	Bolidophyceae
176	MP_E1503_RC0083	Pelagomonadales
1	MP_E1503_RC0083	Bolidomonas
27	MP_E1503_RC0083	Pyramimonas sp_ RCC2500
15	MP_E1503_RC0083	Meringosphaera mediterranea
227	MP_E1503_RC0083	Haptophyta
11	MP_E1503_RC0083	Nephroselmis pyriformis
10	MP_E1503_RC0083	Amylibacter
3	MP_E1503_RC0083	Verrucomicrobium sp_ KLE1210
193	MP_E1503_RC0083	Helicopedinella
66	MP_E1503_RC0083	Pseudopedinella elastica
177	MP_E1503_RC0083	Pyrenomonadales
2	MP_E1503_RC0083	Aureococcus anophagefferens
6	MP_E1503_RC0083	Pirellulaceae
6	MP_E1503_RC0083	Pyramimonas disomata
8	MP_E1503_RC0083	Rhodobacterales
5	MP_E1503_RC0083	Dinophysis
30	MP_E1503_RC0083	Dictyochophyceae
427796	MP_E1503_RC0083	Oncorhynchus gorbuscha
3	MP_E1503_RC0083	Sulfurimonas sp_ MA01
69	MP_E1503_RC0083	Pseudopedinella
25764	MP_E1503_RC0083	Salvelinus
8	MP_E1503_RC0083	Elphidium excavatum
6	MP_E1503_RC0083	Jakobida__c
1	MP_E1503_RC0083	Ammodytes hexapterus
1	MP_E1503_RC0083	Candidatus Accumulibacter phosphatis
251	MP_E1503_RC0083	Hemiselmis cryptochromatica
917	MP_E1503_RC0083	Rhizosolenia sp_
6064	MP_E1503_RC0083	Oncorhynchus keta
77	MP_E1503_RC0083	Peronosporaceae
160	MP_E1503_RC0083	Skeletonema
7	MP_E1503_RC0083	Prymnesiales
28	MP_E1503_RC0083	Hemiselmis
35	MP_E1503_RC0083	Coscinodiscus radiatus
177	MP_E1503_RC0083	Thalassionema
2	MP_E1503_RC0083	Verrucomicrobiota
6	MP_E1503_RC0083	Eucampia zodiacus
1	MP_E1503_RC0083	Chrysochromulina elegans
24	MP_E1503_RC0083	Desulfovibrionia
2	MP_E1503_RC0083	Cymbomonas tetramitiformis
16	MP_E1503_RC0083	Chrysochromulina
58	MP_E1503_RC0083	Cryptochloris sp_ C94
9	MP_E1503_RC0083	Eutreptiella gymnastica
5	MP_E1503_RC0083	Chlorodendrales
207	MP_E1503_RC0083	Eucampia
1	MP_E1503_RC0083	Pseudopedinella__f
115	MP_E1503_RC0083	Eutreptiella
2	MP_E1503_RC0083	Chaetoceros calcitrans
16	MP_E1503_RC0083	Hydrogenophaga
171	MP_E1504_RC0083	Gadus
50	MP_E1504_RC0083	Unknown
111	MP_E1504_RC0083	Bacteria
2	MP_E1504_RC0083	Elphidium aculeatum
28	MP_E1504_RC0083	Gammaproteobacteria
30	MP_E1504_RC0083	Eukaryota
3	MP_E1504_RC0083	Oceanospirillales
2	MP_E1504_RC0083	Alphaproteobacteria
429	MP_E1504_RC0083	Clupea pallasii
206	MP_E1504_RC0083	Planctomycetota
2	MP_E1504_RC0083	Shewanella sp_ J327
1	MP_E1504_RC0083	Homo sapiens
1	MP_E1504_RC0083	Candidatus Azambacteria
3	MP_E1504_RC0083	Chaetoceros
4	MP_E1504_RC0083	Pyramimonadales
4	MP_E1504_RC0083	Gasterosteus aculeatus
2	MP_E1504_RC0083	Thalassionema sp_ CCMP1100
1	MP_E1504_RC0083	Shewanella
7	MP_E1504_RC0083	Amylibacter
2	MP_E1504_RC0083	Pirellulaceae
4	MP_E1504_RC0083	Methylococcaceae
10	MP_E1504_RC0083	Stenobrachius leucopsarus
2	MP_E1504_RC0083	Nitrospina sp_ SCGC AAA288_O16
7	MP_E1504_RC0083	Nitrospina sp_ SCGC AAA003_C16
4	MP_E1504_RC0083	Myxococcales
2	MP_E1504_RC0083	Colwellia
4	MP_E1504_RC0083	Nitrospina sp_ SCGC AAA003_A14
1	MP_E1504_RC0083	Chloroflexota
1	MP_E1504_RC0083	Tissierellia
3	MP_E1504_RC0083	Nitrospinaceae
3	MP_E1504_RC0083	Nitrospina sp_ SCGC AAA001_J21
1	MP_E1504_RC0083	Nitrospina
4	MP_E1504_RC0083	Sinobacterium
3	MP_E1504_RC0083	Planctomycetia
2	MP_E1504_RC0083	Moritella
4	MP_E1504_RC0083	Thalassionema frauenfeldii
5	MP_E1504_RC0083	Nitrobacteraceae
2	MP_E1504_RC0083	Maricaulales
11827	MP_E1505_RC0083	Unknown
19371	MP_E1505_RC0083	Bacteria
860	MP_E1505_RC0083	Psychromonas
10	MP_E1505_RC0083	Elphidium aculeatum
1826	MP_E1505_RC0083	Planctomycetaceae
1401	MP_E1505_RC0083	Gammaproteobacteria
10916	MP_E1505_RC0083	Eukaryota
761	MP_E1505_RC0083	Candidatus Campbellbacteria
9	MP_E1505_RC0083	Virgulinella fragilis
3605	MP_E1505_RC0083	Chaetoceros sp_
2	MP_E1505_RC0083	Actinocyclus
73	MP_E1505_RC0083	Oceanospirillales
2	MP_E1505_RC0083	Thalassiosira sp_
975	MP_E1505_RC0083	Alphaproteobacteria
2510	MP_E1505_RC0083	Bacillariophyta
4	MP_E1505_RC0083	Rhizosoleniaceae
3	MP_E1505_RC0083	Gadus morhua
25040	MP_E1505_RC0083	Planctomycetota
97	MP_E1505_RC0083	Pseudo_nitzschia sp_ RCC2006
101	MP_E1505_RC0083	Triparmaceae
51	MP_E1505_RC0083	Candidatus Vogeliibacteriota
135	MP_E1505_RC0083	Rotaliida
26	MP_E1505_RC0083	Candidatus Azambacteria
64	MP_E1505_RC0083	Candidatus Nomurabacteria
7	MP_E1505_RC0083	Pseudoalteromonas
29	MP_E1505_RC0083	Chaetoceros
3801	MP_E1505_RC0083	Pyramimonadales
48	MP_E1505_RC0083	Psychrobium conchae
3	MP_E1505_RC0083	Skeletonemataceae
1273	MP_E1505_RC0083	Candidatus Kaiserbacteria
2365	MP_E1505_RC0083	Thalassionema sp_ CCMP1100
200	MP_E1505_RC0083	Pseudo_nitzschia
413	MP_E1505_RC0083	Alteromonadales
34	MP_E1505_RC0083	Psychrobium
183	MP_E1505_RC0083	Florenciella
49	MP_E1505_RC0083	Chaetoceros costatus
11	MP_E1505_RC0083	Shewanella
2	MP_E1505_RC0083	Triparma strigata
1054	MP_E1505_RC0083	Cryptophyceae
4	MP_E1505_RC0083	Dictyocha speculum
73	MP_E1505_RC0083	Bolidophyceae
1993	MP_E1505_RC0083	Mallotus villosus
3	MP_E1505_RC0083	Pyramimonas sp_ RCC1987
1064	MP_E1505_RC0083	Pyramimonas sp_ RCC2500
5	MP_E1505_RC0083	Deltaproteobacteria
174	MP_E1505_RC0083	Meringosphaera mediterranea
100	MP_E1505_RC0083	Haptophyta
277	MP_E1505_RC0083	Amylibacter
88	MP_E1505_RC0083	Helicopedinella
276	MP_E1505_RC0083	Pseudopedinella elastica
2	MP_E1505_RC0083	Pyrenomonadales
53	MP_E1505_RC0083	Aureococcus anophagefferens
176	MP_E1505_RC0083	Pirellulaceae
10	MP_E1505_RC0083	Bacteroidota
141	MP_E1505_RC0083	Rhodobacterales
3	MP_E1505_RC0083	Methylococcaceae
5	MP_E1505_RC0083	Dinophysis
176	MP_E1505_RC0083	Dictyochophyceae
1	MP_E1505_RC0083	Picozoa
163	MP_E1505_RC0083	Chloroparvula pacifica
29	MP_E1505_RC0083	Sulfurimonas sp_ MA01
101	MP_E1505_RC0083	Fibrobacterales
165	MP_E1505_RC0083	Pseudopedinella
7436	MP_E1505_RC0083	Stenobrachius leucopsarus
3	MP_E1505_RC0083	Nitrospina sp_ SCGC AAA288_O16
2	MP_E1505_RC0083	Actinomycetes
42	MP_E1505_RC0083	Pyramimonas sp_ F923
5	MP_E1505_RC0083	Thiotrichales
1	MP_E1505_RC0083	Elphidium excavatum
3	MP_E1505_RC0083	Kathablepharidacea
583	MP_E1505_RC0083	Nitrospina sp_ SCGC AAA003_C16
2	MP_E1505_RC0083	Desulfarculaceae
2	MP_E1505_RC0083	Myxococcales
2	MP_E1505_RC0083	Pyramimonadophyceae
1	MP_E1505_RC0083	Colwellia
2	MP_E1505_RC0083	Chrysochromulina sp_ clone 124
1930	MP_E1505_RC0083	Nitrospina sp_ SCGC AAA003_A14
43	MP_E1505_RC0083	Roseobacteraceae
1	MP_E1505_RC0083	Pleuronectidae
11	MP_E1505_RC0083	Candidatus Accumulibacter phosphatis
12	MP_E1505_RC0083	Minutocellus polymorphus
17	MP_E1505_RC0083	Telonemida
9	MP_E1505_RC0083	Lithodesmiales
508	MP_E1505_RC0083	Hemiselmis cryptochromatica
114	MP_E1505_RC0083	Rhizosolenia sp_
15	MP_E1505_RC0083	Chloroflexota
329	MP_E1505_RC0083	Tissierellia
23	MP_E1505_RC0083	Oceanospirillaceae
5	MP_E1505_RC0083	Laminariales
1685	MP_E1505_RC0083	Nitrospinaceae
750	MP_E1505_RC0083	Nitrospina sp_ SCGC AAA001_J21
59	MP_E1505_RC0083	Nitrospina
1	MP_E1505_RC0083	Stephanodiscaceae
10	MP_E1505_RC0083	Cellvibrionaceae
22	MP_E1505_RC0083	Candidatus Nitromaritima sp_ SCGC AAA288_L16
299	MP_E1505_RC0083	Phycisphaerales
4	MP_E1505_RC0083	Fidelibacterota
56	MP_E1505_RC0083	Desulfoconvexum algidum
1	MP_E1505_RC0083	Planctomycetia
1370	MP_E1505_RC0083	Pseudomonadota
36	MP_E1505_RC0083	Anaerobacaceae
35	MP_E1505_RC0083	Cytophagales
3	MP_E1505_RC0083	Telonemida__c
1	MP_E1505_RC0083	Environmental Unknown
113	MP_E1505_RC0083	Thalassionema
316	MP_E1505_RC0083	Verrucomicrobiota
132	MP_E1505_RC0083	Gemmatimonadota
17	MP_E1505_RC0083	Desulfovibrionia
5	MP_E1505_RC0083	Thermodesulfobacteriota
2	MP_E1505_RC0083	Synechococcus
42	MP_E1505_RC0083	Pseudopedinella__f
287	MP_E1505_RC0083	Hemiaulaceae
10	MP_E1505_RC0083	Psychrobium sp_ HaHa3146
1	MP_E1505_RC0083	Eutreptiella
7	MP_E1505_RC0083	Nannocystaceae
1	MP_E1505_RC0083	Pseudoalteromonadaceae
7	MP_E1505_RC0083	Methylotuvimicrobium
2	MP_E1505_RC0083	Sulfurimonas sp_
3	MP_E1505_RC0083	Candidatus Absconditibacteriota
73	MP_E1505_RC0083	Enterobacterales
40	MP_E1505_RC0083	Sulfurovum sp_
12	MP_E1505_RC0083	Bacteriovorax
4	MP_E1505_RC0083	Ostreibacterium
3	MP_E1505_RC0083	Parvibaculaceae
330	MP_E1505_RC0083	Eunotia naegelii
608	MP_E1505_RC0083	Cocleimonas
2015	MP_E1505_RC0083	Megaptera novaeangliae
1	MP_E1505_RC0083	Shewanellaceae
48	MP_E1505_RC0083	Eubacteriaceae
5	MP_E1505_RC0083	Desulfuromonadales
203	MP_E1506_RC0083	Unknown
3763	MP_E1506_RC0083	Bacteria
4451	MP_E1506_RC0083	Elphidium aculeatum
104	MP_E1506_RC0083	Planctomycetaceae
13	MP_E1506_RC0083	Gammaproteobacteria
2	MP_E1506_RC0083	Hemiaulales
15347	MP_E1506_RC0083	Eukaryota
23	MP_E1506_RC0083	Candidatus Campbellbacteria
343	MP_E1506_RC0083	Virgulinella fragilis
38977	MP_E1506_RC0083	Gadus chalcogrammus
8928	MP_E1506_RC0083	Chaetoceros sp_
27	MP_E1506_RC0083	Actinocyclus
2	MP_E1506_RC0083	Oceanospirillales
202	MP_E1506_RC0083	Thalassiosira sp_
435	MP_E1506_RC0083	Alphaproteobacteria
134	MP_E1506_RC0083	Teleaulax acuta
3162	MP_E1506_RC0083	Bacillariophyta
676	MP_E1506_RC0083	Rhizosoleniaceae
20902	MP_E1506_RC0083	Clupea pallasii
2091	MP_E1506_RC0083	Planctomycetota
220	MP_E1506_RC0083	Pseudo_nitzschia sp_ RCC2006
14	MP_E1506_RC0083	Elphidium
38	MP_E1506_RC0083	Rotaliida
1	MP_E1506_RC0083	Candidatus Azambacteria
218	MP_E1506_RC0083	Chaetoceros
18	MP_E1506_RC0083	Pyramimonadales
4	MP_E1506_RC0083	Pythiaceae
143	MP_E1506_RC0083	Psychrobium conchae
1	MP_E1506_RC0083	Bolidomonas mediterranea
3	MP_E1506_RC0083	Thalassiosira rotula
12	MP_E1506_RC0083	Candidatus Kaiserbacteria
1146	MP_E1506_RC0083	Thalassionema sp_ CCMP1100
71	MP_E1506_RC0083	Pseudo_nitzschia
7	MP_E1506_RC0083	Psychrobium
1824	MP_E1506_RC0083	Florenciella
2	MP_E1506_RC0083	Chaetoceros costatus
40	MP_E1506_RC0083	Triparma strigata
2869	MP_E1506_RC0083	Cryptophyceae
103	MP_E1506_RC0083	Dictyocha speculum
683	MP_E1506_RC0083	Bolidophyceae
185	MP_E1506_RC0083	Pelagomonadales
19	MP_E1506_RC0083	Bolidomonas
105	MP_E1506_RC0083	Pyramimonas sp_ RCC2500
97	MP_E1506_RC0083	Meringosphaera mediterranea
99	MP_E1506_RC0083	Haptophyta
1	MP_E1506_RC0083	Nephroselmis pyriformis
1	MP_E1506_RC0083	Amylibacter
3	MP_E1506_RC0083	Verrucomicrobium sp_ KLE1210
72	MP_E1506_RC0083	Helicopedinella
91	MP_E1506_RC0083	Pseudopedinella elastica
88	MP_E1506_RC0083	Pyrenomonadales
2	MP_E1506_RC0083	Aureococcus anophagefferens
30	MP_E1506_RC0083	Pirellulaceae
362	MP_E1506_RC0083	Dinophysis
164	MP_E1506_RC0083	Dictyochophyceae
3	MP_E1506_RC0083	Picozoa
121752	MP_E1506_RC0083	Oncorhynchus gorbuscha
49	MP_E1506_RC0083	Chloroparvula pacifica
3	MP_E1506_RC0083	Sulfurimonas sp_ MA01
466	MP_E1506_RC0083	Pseudopedinella
273	MP_E1506_RC0083	Pyramimonas sp_ F923
8	MP_E1506_RC0083	Thiotrichales
35	MP_E1506_RC0083	Elphidium excavatum
9	MP_E1506_RC0083	Pycnococcaceae
136	MP_E1506_RC0083	Jakobida__c
24	MP_E1506_RC0083	Candidatus Accumulibacter phosphatis
964	MP_E1506_RC0083	Hemiselmis cryptochromatica
3906	MP_E1506_RC0083	Rhizosolenia sp_
32733	MP_E1506_RC0083	Oncorhynchus keta
1	MP_E1506_RC0083	Tissierellia
8	MP_E1506_RC0083	Prymnesiales
7	MP_E1506_RC0083	Hemiselmis
8	MP_E1506_RC0083	Thalassionema frauenfeldii
11	MP_E1506_RC0083	Coscinodiscus radiatus
7	MP_E1506_RC0083	Environmental Unknown
185	MP_E1506_RC0083	Thalassionema
1	MP_E1506_RC0083	Verrucomicrobiota
11	MP_E1506_RC0083	Eucampia zodiacus
1	MP_E1506_RC0083	Sarcinochrysidaceae
26	MP_E1506_RC0083	Desulfovibrionia
5	MP_E1506_RC0083	Cymbomonas tetramitiformis
12	MP_E1506_RC0083	Chrysochromulina
143	MP_E1506_RC0083	Cryptochloris sp_ C94
122	MP_E1506_RC0083	Chlorodendrales
1	MP_E1506_RC0083	Porticoccaceae
34	MP_E1506_RC0083	Rickettsiales
3	MP_E1506_RC0083	Pseudopedinella__f
3	MP_E1506_RC0083	Eutreptiella
45	MP_E1506_RC0083	Kareniaceae
23	MP_E1506_RC0083	Leucothrix
7	MP_E1506_RC0083	Peronosporales
7	MP_E1506_RC0083	Hemilepidotus
21418	MP_E1506_RC0083	Hemilepidotus hemilepidotus
35626	MP_E1510_RC0083	Gadus
67	MP_E1510_RC0083	Unknown
6544	MP_E1510_RC0083	Bacteria
1396	MP_E1510_RC0083	Psychromonas
212	MP_E1510_RC0083	Planctomycetaceae
2378	MP_E1510_RC0083	Gammaproteobacteria
5772	MP_E1510_RC0083	Eukaryota
16	MP_E1510_RC0083	Candidatus Campbellbacteria
54	MP_E1510_RC0083	Virgulinella fragilis
795	MP_E1510_RC0083	Chaetoceros sp_
6	MP_E1510_RC0083	Actinocyclus
86	MP_E1510_RC0083	Alphaproteobacteria
86	MP_E1510_RC0083	Bacillariophyta
2	MP_E1510_RC0083	Rhizosoleniaceae
118387	MP_E1510_RC0083	Clupea pallasii
3636	MP_E1510_RC0083	Planctomycetota
58	MP_E1510_RC0083	Pseudo_nitzschia sp_ RCC2006
1	MP_E1510_RC0083	Homo sapiens
8	MP_E1510_RC0083	Thalassiosiraceae
1	MP_E1510_RC0083	Triparmaceae
123	MP_E1510_RC0083	Candidatus Vogeliibacteriota
76	MP_E1510_RC0083	Rotaliida
26	MP_E1510_RC0083	Candidatus Azambacteria
479	MP_E1510_RC0083	Candidatus Nomurabacteria
7	MP_E1510_RC0083	Pseudoalteromonas
10	MP_E1510_RC0083	Chaetoceros
794	MP_E1510_RC0083	Pyramimonadales
165	MP_E1510_RC0083	Psychrobium conchae
794	MP_E1510_RC0083	Candidatus Kaiserbacteria
32	MP_E1510_RC0083	Thalassionema sp_ CCMP1100
18	MP_E1510_RC0083	Pseudo_nitzschia
1517	MP_E1510_RC0083	Alteromonadales
7	MP_E1510_RC0083	Pseudofulvibacter
30	MP_E1510_RC0083	Florenciella
114	MP_E1510_RC0083	Chaetoceros costatus
1	MP_E1510_RC0083	Shewanella
242	MP_E1510_RC0083	Cryptophyceae
22	MP_E1510_RC0083	Dictyocha speculum
11	MP_E1510_RC0083	Pyramimonas sp_ RCC2500
3	MP_E1510_RC0083	Deltaproteobacteria
5	MP_E1510_RC0083	Amylibacter
11	MP_E1510_RC0083	Aureococcus anophagefferens
201	MP_E1510_RC0083	Pirellulaceae
13	MP_E1510_RC0083	Rhodobacterales
150	MP_E1510_RC0083	Methylococcaceae
99	MP_E1510_RC0083	Dictyochophyceae
2	MP_E1510_RC0083	Candidatus Sulfurimonas baltica
12	MP_E1510_RC0083	Candidatus Latescibacterota
3	MP_E1510_RC0083	Cocleimonas sp_
280	MP_E1510_RC0083	Sulfurimonas sp_ MA01
1	MP_E1510_RC0083	Stichaeidae
4	MP_E1510_RC0083	Pseudopedinella
6	MP_E1510_RC0083	Pseudoteredinibacter
48424	MP_E1510_RC0083	Stenobrachius leucopsarus
13277	MP_E1510_RC0083	Anoplopoma fimbria
8	MP_E1510_RC0083	Pyramimonas sp_ F923
88590	MP_E1510_RC0083	Stenobrachius nannochir
1	MP_E1510_RC0083	Bovidae
28	MP_E1510_RC0083	Nitrospina sp_ SCGC AAA003_C16
59696	MP_E1510_RC0083	Lycodapus mandibularis
189	MP_E1510_RC0083	Myxococcales
168	MP_E1510_RC0083	Nitrospina sp_ SCGC AAA003_A14
